plot_ID,mean_5yr,sd_5yr,sum_5yr,n_obs_5yr,mean_10yr,sd_10yr,sum_10yr,n_obs_10yr
2788,1300.608218,193.3535628,6503.041092,5,1393.373955,164.6853511,13933.73955,10
2789,1300.608218,193.3535628,6503.041092,5,1393.373955,164.6853511,13933.73955,10
2790,1441.876337,219.9684224,7209.381683,5,1511.735092,165.3485404,15117.35092,10
2791,1441.876337,219.9684224,7209.381683,5,1511.735092,165.3485404,15117.35092,10
2792,1441.876337,219.9684224,7209.381683,5,1511.735092,165.3485404,15117.35092,10
2793,1441.876337,219.9684224,7209.381683,5,1511.735092,165.3485404,15117.35092,10
2794,1305.874817,195.7044998,6529.374084,5,1389.819562,160.2560347,13898.19562,10
2795,1325.834897,208.3851335,6629.174484,5,1402.456111,162.5480591,14024.56111,10
2796,1305.874817,195.7044998,6529.374084,5,1389.819562,160.2560347,13898.19562,10
2797,1305.874817,195.7044998,6529.374084,5,1389.819562,160.2560347,13898.19562,10
2798,1268.069141,109.9435755,6340.345703,5,1247.494057,80.81528244,12474.94057,10
2799,1268.069141,109.9435755,6340.345703,5,1247.494057,80.81528244,12474.94057,10
2800,1268.069141,109.9435755,6340.345703,5,1247.494057,80.81528244,12474.94057,10
2801,1268.069141,109.9435755,6340.345703,5,1247.494057,80.81528244,12474.94057,10
2802,1268.069141,109.9435755,6340.345703,5,1247.494057,80.81528244,12474.94057,10
2803,1224.145047,94.16808019,6120.725235,5,1184.716568,78.17941763,11847.16568,10
2804,1224.145047,94.16808019,6120.725235,5,1184.716568,78.17941763,11847.16568,10
2805,1224.145047,94.16808019,6120.725235,5,1184.716568,78.17941763,11847.16568,10
2806,1224.145047,94.16808019,6120.725235,5,1184.716568,78.17941763,11847.16568,10
2807,1224.145047,94.16808019,6120.725235,5,1184.716568,78.17941763,11847.16568,10
2808,1224.145047,94.16808019,6120.725235,5,1184.716568,78.17941763,11847.16568,10
2809,1277.16705,76.68518566,6385.835251,5,1236.410432,74.81009104,12364.10432,10
2810,1277.16705,76.68518566,6385.835251,5,1236.410432,74.81009104,12364.10432,10
2811,1277.16705,76.68518566,6385.835251,5,1236.410432,74.81009104,12364.10432,10
2812,1277.16705,76.68518566,6385.835251,5,1236.410432,74.81009104,12364.10432,10
2813,1277.16705,76.68518566,6385.835251,5,1236.410432,74.81009104,12364.10432,10
2814,1263.793802,79.02612559,6318.969009,5,1201.948282,89.04772422,12019.48282,10
2815,1263.793802,79.02612559,6318.969009,5,1201.948282,89.04772422,12019.48282,10
2816,1190.71839,77.27156563,5953.591949,5,1100.137035,112.4823585,11001.37035,10
2817,1268.069141,109.9435755,6340.345703,5,1247.494057,80.81528244,12474.94057,10
2818,1268.069141,109.9435755,6340.345703,5,1247.494057,80.81528244,12474.94057,10
2819,1268.069141,109.9435755,6340.345703,5,1247.494057,80.81528244,12474.94057,10
2820,1224.145047,94.16808019,6120.725235,5,1184.716568,78.17941763,11847.16568,10
2821,1224.145047,94.16808019,6120.725235,5,1184.716568,78.17941763,11847.16568,10
2822,1224.145047,94.16808019,6120.725235,5,1184.716568,78.17941763,11847.16568,10
2823,1224.145047,94.16808019,6120.725235,5,1184.716568,78.17941763,11847.16568,10
2824,1224.145047,94.16808019,6120.725235,5,1184.716568,78.17941763,11847.16568,10
2825,1224.145047,94.16808019,6120.725235,5,1184.716568,78.17941763,11847.16568,10
2826,1224.145047,94.16808019,6120.725235,5,1184.716568,78.17941763,11847.16568,10
2827,1277.16705,76.68518566,6385.835251,5,1236.410432,74.81009104,12364.10432,10
2828,1277.16705,76.68518566,6385.835251,5,1236.410432,74.81009104,12364.10432,10
2829,1277.16705,76.68518566,6385.835251,5,1236.410432,74.81009104,12364.10432,10
2830,1277.16705,76.68518566,6385.835251,5,1236.410432,74.81009104,12364.10432,10
2831,1277.16705,76.68518566,6385.835251,5,1236.410432,74.81009104,12364.10432,10
2832,1277.16705,76.68518566,6385.835251,5,1236.410432,74.81009104,12364.10432,10
2833,1277.16705,76.68518566,6385.835251,5,1236.410432,74.81009104,12364.10432,10
2834,1277.16705,76.68518566,6385.835251,5,1236.410432,74.81009104,12364.10432,10
2835,1277.16705,76.68518566,6385.835251,5,1236.410432,74.81009104,12364.10432,10
2836,1268.617358,172.3784103,6343.086792,5,1309.276282,125.2002963,13092.76282,10
2837,NA,NA,0,0,NA,NA,0,0
2838,NA,NA,0,0,NA,NA,0,0
2839,NA,NA,0,0,NA,NA,0,0
2840,NA,NA,0,0,NA,NA,0,0
2841,NA,NA,0,0,NA,NA,0,0
2842,NA,NA,0,0,NA,NA,0,0
2843,NA,NA,0,0,NA,NA,0,0
2844,NA,NA,0,0,NA,NA,0,0
2845,NA,NA,0,0,NA,NA,0,0
2846,NA,NA,0,0,NA,NA,0,0
2847,NA,NA,0,0,NA,NA,0,0
2848,NA,NA,0,0,NA,NA,0,0
2849,NA,NA,0,0,NA,NA,0,0
2850,NA,NA,0,0,NA,NA,0,0
2851,NA,NA,0,0,NA,NA,0,0
2852,2764.057007,283.3039487,13820.28503,5,2958.717697,311.40027,29587.17697,10
2853,2144.932007,158.6362887,10724.66003,5,2241.264731,159.8693496,22412.64731,10
2854,2144.932007,158.6362887,10724.66003,5,2241.264731,159.8693496,22412.64731,10
2855,2144.932007,158.6362887,10724.66003,5,2241.264731,159.8693496,22412.64731,10
2856,2144.932007,158.6362887,10724.66003,5,2241.264731,159.8693496,22412.64731,10
2857,2764.057007,283.3039487,13820.28503,5,2958.717697,311.40027,29587.17697,10
2858,1780.15177,165.8149914,8900.75885,5,1888.390997,176.4945192,18883.90997,10
2859,1780.15177,165.8149914,8900.75885,5,1888.390997,176.4945192,18883.90997,10
2860,1780.15177,165.8149914,8900.75885,5,1888.390997,176.4945192,18883.90997,10
2861,2651.106946,180.8269884,13255.53473,5,2826.111887,238.3039058,28261.11887,10
2862,2651.106946,180.8269884,13255.53473,5,2826.111887,238.3039058,28261.11887,10
2863,2651.106946,180.8269884,13255.53473,5,2826.111887,238.3039058,28261.11887,10
2864,1735.303101,165.261009,8676.515503,5,1853.313416,180.5774484,18533.13416,10
2865,1735.303101,165.261009,8676.515503,5,1853.313416,180.5774484,18533.13416,10
2866,1735.303101,165.261009,8676.515503,5,1853.313416,180.5774484,18533.13416,10
2867,1825.042224,152.3095217,9125.211121,5,1942.25657,180.6892824,19422.5657,10
2868,1825.042224,152.3095217,9125.211121,5,1942.25657,180.6892824,19422.5657,10
2869,2836.449854,231.6635367,14182.24927,5,3053.195462,311.0309181,30531.95462,10
2870,2836.449854,231.6635367,14182.24927,5,3053.195462,311.0309181,30531.95462,10
2871,3547.408795,153.3745194,17737.04398,5,3867.090997,392.3476694,38670.90997,10
2872,2470.705286,156.9626864,12353.52643,5,2570.98584,173.4409449,25709.8584,10
2873,2470.705286,156.9626864,12353.52643,5,2570.98584,173.4409449,25709.8584,10
2874,2470.705286,156.9626864,12353.52643,5,2570.98584,173.4409449,25709.8584,10
2875,1626.810202,152.4702821,8134.05101,5,1730.542833,179.428115,17305.42833,10
2876,2706.961896,251.5445248,13534.80948,5,2910.280347,298.7310553,29102.80347,10
2877,2706.961896,251.5445248,13534.80948,5,2910.280347,298.7310553,29102.80347,10
2878,2706.961896,251.5445248,13534.80948,5,2910.280347,298.7310553,29102.80347,10
2879,2720.600867,246.1044145,13603.00433,5,2957.691623,331.6449991,29576.91623,10
2880,2720.600867,246.1044145,13603.00433,5,2957.691623,331.6449991,29576.91623,10
2881,2720.600867,246.1044145,13603.00433,5,2957.691623,331.6449991,29576.91623,10
2882,1815.47276,178.5085657,9077.3638,5,1939.626492,194.2486879,19396.26492,10
2883,1815.47276,178.5085657,9077.3638,5,1939.626492,194.2486879,19396.26492,10
2884,2588.08717,235.8758789,12940.43585,5,2774.447379,264.5293305,27744.47379,10
2885,2588.08717,235.8758789,12940.43585,5,2774.447379,264.5293305,27744.47379,10
2886,2739.822968,190.1409859,13699.11484,5,2886.650159,220.908359,28866.50159,10
2887,2739.822968,190.1409859,13699.11484,5,2886.650159,220.908359,28866.50159,10
2888,1704.81214,169.4211618,8524.060699,5,1827.401172,187.0278146,18274.01172,10
2889,2014.581128,235.1357837,10072.90564,5,2177.447763,259.6846592,21774.47763,10
2890,2014.581128,235.1357837,10072.90564,5,2177.447763,259.6846592,21774.47763,10
2891,2014.581128,235.1357837,10072.90564,5,2177.447763,259.6846592,21774.47763,10
2892,1704.81214,169.4211618,8524.060699,5,1827.401172,187.0278146,18274.01172,10
2893,1704.81214,169.4211618,8524.060699,5,1827.401172,187.0278146,18274.01172,10
2894,1780.15177,165.8149914,8900.75885,5,1888.390997,176.4945192,18883.90997,10
2895,1780.15177,165.8149914,8900.75885,5,1888.390997,176.4945192,18883.90997,10
2896,1780.15177,165.8149914,8900.75885,5,1888.390997,176.4945192,18883.90997,10
2897,2107.087518,218.9920293,10535.43759,5,2223.756055,215.7828178,22237.56055,10
2898,2577.586914,187.5583886,12887.93457,5,2837.466357,310.4114124,28374.66357,10
2899,2577.586914,187.5583886,12887.93457,5,2837.466357,310.4114124,28374.66357,10
2900,984.7882233,83.25703177,4923.941116,5,970.0136002,66.18825174,9700.136002,10
2901,984.7882233,83.25703177,4923.941116,5,970.0136002,66.18825174,9700.136002,10
2902,984.7882233,83.25703177,4923.941116,5,970.0136002,66.18825174,9700.136002,10
2903,943.9724518,48.73264093,4719.862259,5,924.5214066,56.36894626,9245.214066,10
2904,928.650441,56.86730128,4643.252205,5,904.2919228,58.58439567,9042.919228,10
2905,1159.802063,92.47208355,5799.010315,5,1145.832494,68.48659977,11458.32494,10
2906,1013.163016,50.17183654,5065.815079,5,1005.667609,53.49292363,10056.67609,10
2907,1013.163016,50.17183654,5065.815079,5,1005.667609,53.49292363,10056.67609,10
2908,1046.097221,50.54434662,5230.486107,5,1026.697947,50.16883373,10266.97947,10
2909,937.1467667,49.83800638,4685.733833,5,923.281292,44.18838611,9232.81292,10
2910,937.1467667,49.83800638,4685.733833,5,923.281292,44.18838611,9232.81292,10
2911,1046.097221,50.54434662,5230.486107,5,1026.697947,50.16883373,10266.97947,10
2912,1604.035776,77.55637672,8020.178879,5,1625.337306,87.93790399,16253.37306,10
2913,1604.035776,77.55637672,8020.178879,5,1625.337306,87.93790399,16253.37306,10
2914,1138.143567,54.68147691,5690.717834,5,1119.702831,61.06478632,11197.02831,10
2915,1138.143567,54.68147691,5690.717834,5,1119.702831,61.06478632,11197.02831,10
2916,1027.816704,53.77248799,5139.083519,5,1000.583266,55.27691963,10005.83266,10
2917,1027.816704,53.77248799,5139.083519,5,1000.583266,55.27691963,10005.83266,10
2918,1027.816704,53.77248799,5139.083519,5,1000.583266,55.27691963,10005.83266,10
2919,967.1319656,74.13044073,4835.659828,5,948.4133247,62.06529335,9484.133247,10
2920,967.1319656,74.13044073,4835.659828,5,948.4133247,62.06529335,9484.133247,10
2921,967.1319656,74.13044073,4835.659828,5,948.4133247,62.06529335,9484.133247,10
2922,1126.620178,100.0343321,5633.100891,5,1114.438046,70.89412673,11144.38046,10
2923,1072.260419,86.08759382,5361.302094,5,1053.122357,64.85379184,10531.22357,10
2924,1072.260419,86.08759382,5361.302094,5,1053.122357,64.85379184,10531.22357,10
2925,1072.260419,86.08759382,5361.302094,5,1053.122357,64.85379184,10531.22357,10
2926,1120.603461,89.93560696,5603.017303,5,1108.469014,63.25761604,11084.69014,10
2927,1167.303397,108.5059782,5836.516983,5,1150.299419,77.23199121,11502.99419,10
2928,1173.569205,100.7892673,5867.846024,5,1149.362814,75.81557048,11493.62814,10
2929,1115.262183,84.63601089,5576.310913,5,1098.702847,64.34104761,10987.02847,10
2930,1176.365469,68.37620698,5881.827347,5,1139.929961,65.9503924,11399.29961,10
2931,1176.365469,68.37620698,5881.827347,5,1139.929961,65.9503924,11399.29961,10
2932,1010.064832,75.33154664,5050.324158,5,980.9218109,63.71460659,9809.218109,10
2933,1010.064832,75.33154664,5050.324158,5,980.9218109,63.71460659,9809.218109,10
2934,1035.213718,86.5209883,5176.068588,5,997.4986359,74.25161439,9974.986359,10
2935,1035.213718,86.5209883,5176.068588,5,997.4986359,74.25161439,9974.986359,10
2936,827.6769043,62.46549943,4138.384521,5,859.156588,81.87452689,8591.56588,10
2937,797.6998764,39.26582561,3988.499382,5,845.0934074,86.10252837,8450.934074,10
2938,827.6769043,62.46549943,4138.384521,5,859.156588,81.87452689,8591.56588,10
2939,827.6769043,62.46549943,4138.384521,5,859.156588,81.87452689,8591.56588,10
2940,819.6444717,65.43945373,4098.222359,5,846.5419395,78.94367171,8465.419395,10
2941,827.6769043,62.46549943,4138.384521,5,859.156588,81.87452689,8591.56588,10
2942,699.4833969,19.23086084,3497.416985,5,715.3361069,50.68355521,7153.361069,10
2943,699.4833969,19.23086084,3497.416985,5,715.3361069,50.68355521,7153.361069,10
2944,653.6218002,11.21708227,3268.109001,5,673.7888428,39.5352375,6737.888428,10
2945,699.4833969,19.23086084,3497.416985,5,715.3361069,50.68355521,7153.361069,10
2946,699.4833969,19.23086084,3497.416985,5,715.3361069,50.68355521,7153.361069,10
2947,716.914386,32.82449567,3584.57193,5,740.9356239,65.55104688,7409.356239,10
2948,1102.81149,79.12860703,5514.057449,5,1083.709789,62.41629107,10837.09789,10
2949,1102.81149,79.12860703,5514.057449,5,1083.709789,62.41629107,10837.09789,10
2950,1040.619501,66.75147011,5203.097504,5,1024.420187,58.09970986,10244.20187,10
2951,1102.81149,79.12860703,5514.057449,5,1083.709789,62.41629107,10837.09789,10
2952,1102.81149,79.12860703,5514.057449,5,1083.709789,62.41629107,10837.09789,10
2953,1102.81149,79.12860703,5514.057449,5,1083.709789,62.41629107,10837.09789,10
2954,1092.982269,105.704462,5464.911346,5,1115.936707,83.88787917,11159.36707,10
2955,1092.982269,105.704462,5464.911346,5,1115.936707,83.88787917,11159.36707,10
2956,1092.982269,105.704462,5464.911346,5,1115.936707,83.88787917,11159.36707,10
2957,1092.982269,105.704462,5464.911346,5,1115.936707,83.88787917,11159.36707,10
2958,1009.577243,88.52036329,5047.886215,5,1022.381332,70.39837673,10223.81332,10
2959,1154.391968,105.8001535,5771.959839,5,1167.645946,74.90148334,11676.45946,10
2960,719.5278717,90.54368745,3597.639359,5,713.2276199,87.92815851,7132.276199,10
2961,719.5278717,90.54368745,3597.639359,5,713.2276199,87.92815851,7132.276199,10
2962,719.5278717,90.54368745,3597.639359,5,713.2276199,87.92815851,7132.276199,10
2963,719.5278717,90.54368745,3597.639359,5,713.2276199,87.92815851,7132.276199,10
2964,719.5278717,90.54368745,3597.639359,5,713.2276199,87.92815851,7132.276199,10
2965,719.5278717,90.54368745,3597.639359,5,713.2276199,87.92815851,7132.276199,10
2966,697.0399063,81.62522747,3485.199532,5,673.0770809,69.02504646,6730.770809,10
2967,843.0232178,98.73795554,4215.116089,5,821.5483612,80.46009247,8215.483612,10
2968,843.0232178,98.73795554,4215.116089,5,821.5483612,80.46009247,8215.483612,10
2969,843.0232178,98.73795554,4215.116089,5,821.5483612,80.46009247,8215.483612,10
2970,843.0232178,98.73795554,4215.116089,5,821.5483612,80.46009247,8215.483612,10
2971,843.0232178,98.73795554,4215.116089,5,821.5483612,80.46009247,8215.483612,10
2972,1389.493158,141.398827,6947.46579,5,1488.0698,144.6086062,14880.698,10
2973,1389.493158,141.398827,6947.46579,5,1488.0698,144.6086062,14880.698,10
2974,1216.57128,61.10280063,6082.8564,5,1279.558955,88.35825804,12795.58955,10
2975,1216.57128,61.10280063,6082.8564,5,1279.558955,88.35825804,12795.58955,10
2976,1216.57128,61.10280063,6082.8564,5,1279.558955,88.35825804,12795.58955,10
2977,1216.57128,61.10280063,6082.8564,5,1279.558955,88.35825804,12795.58955,10
2978,1216.57128,61.10280063,6082.8564,5,1279.558955,88.35825804,12795.58955,10
2979,1389.493158,141.398827,6947.46579,5,1488.0698,144.6086062,14880.698,10
2980,1389.493158,141.398827,6947.46579,5,1488.0698,144.6086062,14880.698,10
2981,1389.493158,141.398827,6947.46579,5,1488.0698,144.6086062,14880.698,10
2982,1698.94693,136.994758,8494.73465,5,1801.312677,147.0664259,18013.12677,10
2983,1537.505051,145.1700034,7687.525253,5,1626.488829,139.5737882,16264.88829,10
2984,1537.505051,145.1700034,7687.525253,5,1626.488829,139.5737882,16264.88829,10
2985,1290.031949,110.1200571,6450.159744,5,1371.658012,119.9505807,13716.58012,10
2986,1290.031949,110.1200571,6450.159744,5,1371.658012,119.9505807,13716.58012,10
2987,790.6862808,84.97867876,3953.431404,5,817.8428238,84.16002831,8178.428238,10
2988,790.6862808,84.97867876,3953.431404,5,817.8428238,84.16002831,8178.428238,10
2989,790.6862808,84.97867876,3953.431404,5,817.8428238,84.16002831,8178.428238,10
2990,790.6862808,84.97867876,3953.431404,5,817.8428238,84.16002831,8178.428238,10
2991,790.6862808,84.97867876,3953.431404,5,817.8428238,84.16002831,8178.428238,10
2992,790.6862808,84.97867876,3953.431404,5,817.8428238,84.16002831,8178.428238,10
2993,790.6862808,84.97867876,3953.431404,5,817.8428238,84.16002831,8178.428238,10
2994,790.6862808,84.97867876,3953.431404,5,817.8428238,84.16002831,8178.428238,10
2995,784.0863129,104.6758864,3920.431564,5,820.3460503,101.8277179,8203.460503,10
2996,790.6862808,84.97867876,3953.431404,5,817.8428238,84.16002831,8178.428238,10
2997,784.0863129,104.6758864,3920.431564,5,820.3460503,101.8277179,8203.460503,10
2998,790.6862808,84.97867876,3953.431404,5,817.8428238,84.16002831,8178.428238,10
2999,790.6862808,84.97867876,3953.431404,5,817.8428238,84.16002831,8178.428238,10
3000,790.6862808,84.97867876,3953.431404,5,817.8428238,84.16002831,8178.428238,10
3001,790.6862808,84.97867876,3953.431404,5,817.8428238,84.16002831,8178.428238,10
3002,790.6862808,84.97867876,3953.431404,5,817.8428238,84.16002831,8178.428238,10
3003,790.6862808,84.97867876,3953.431404,5,817.8428238,84.16002831,8178.428238,10
3004,784.0863129,104.6758864,3920.431564,5,820.3460503,101.8277179,8203.460503,10
3005,790.6862808,84.97867876,3953.431404,5,817.8428238,84.16002831,8178.428238,10
3006,790.6862808,84.97867876,3953.431404,5,817.8428238,84.16002831,8178.428238,10
3007,790.6862808,84.97867876,3953.431404,5,817.8428238,84.16002831,8178.428238,10
3008,784.0863129,104.6758864,3920.431564,5,820.3460503,101.8277179,8203.460503,10
3009,790.6862808,84.97867876,3953.431404,5,817.8428238,84.16002831,8178.428238,10
3010,784.0863129,104.6758864,3920.431564,5,820.3460503,101.8277179,8203.460503,10
3011,790.6862808,84.97867876,3953.431404,5,817.8428238,84.16002831,8178.428238,10
3012,790.6862808,84.97867876,3953.431404,5,817.8428238,84.16002831,8178.428238,10
3013,790.6862808,84.97867876,3953.431404,5,817.8428238,84.16002831,8178.428238,10
3014,784.0863129,104.6758864,3920.431564,5,820.3460503,101.8277179,8203.460503,10
3015,784.0863129,104.6758864,3920.431564,5,820.3460503,101.8277179,8203.460503,10
3016,790.6862808,84.97867876,3953.431404,5,817.8428238,84.16002831,8178.428238,10
3017,790.6862808,84.97867876,3953.431404,5,817.8428238,84.16002831,8178.428238,10
3018,784.0863129,104.6758864,3920.431564,5,820.3460503,101.8277179,8203.460503,10
3019,784.0863129,104.6758864,3920.431564,5,820.3460503,101.8277179,8203.460503,10
3020,784.0863129,104.6758864,3920.431564,5,820.3460503,101.8277179,8203.460503,10
3021,784.0863129,104.6758864,3920.431564,5,820.3460503,101.8277179,8203.460503,10
3022,790.6862808,84.97867876,3953.431404,5,817.8428238,84.16002831,8178.428238,10
3023,790.6862808,84.97867876,3953.431404,5,817.8428238,84.16002831,8178.428238,10
3024,784.0863129,104.6758864,3920.431564,5,820.3460503,101.8277179,8203.460503,10
3025,784.0863129,104.6758864,3920.431564,5,820.3460503,101.8277179,8203.460503,10
3026,784.0863129,104.6758864,3920.431564,5,820.3460503,101.8277179,8203.460503,10
3027,784.0863129,104.6758864,3920.431564,5,820.3460503,101.8277179,8203.460503,10
3028,784.0863129,104.6758864,3920.431564,5,820.3460503,101.8277179,8203.460503,10
3029,790.6862808,84.97867876,3953.431404,5,817.8428238,84.16002831,8178.428238,10
3030,784.0863129,104.6758864,3920.431564,5,820.3460503,101.8277179,8203.460503,10
3031,784.0863129,104.6758864,3920.431564,5,820.3460503,101.8277179,8203.460503,10
3032,784.0863129,104.6758864,3920.431564,5,820.3460503,101.8277179,8203.460503,10
3033,784.0863129,104.6758864,3920.431564,5,820.3460503,101.8277179,8203.460503,10
3034,784.0863129,104.6758864,3920.431564,5,820.3460503,101.8277179,8203.460503,10
3035,784.0863129,104.6758864,3920.431564,5,820.3460503,101.8277179,8203.460503,10
3036,784.0863129,104.6758864,3920.431564,5,820.3460503,101.8277179,8203.460503,10
3037,790.6862808,84.97867876,3953.431404,5,817.8428238,84.16002831,8178.428238,10
3038,784.0863129,104.6758864,3920.431564,5,820.3460503,101.8277179,8203.460503,10
3039,784.0863129,104.6758864,3920.431564,5,820.3460503,101.8277179,8203.460503,10
3040,784.0863129,104.6758864,3920.431564,5,820.3460503,101.8277179,8203.460503,10
3041,790.6862808,84.97867876,3953.431404,5,817.8428238,84.16002831,8178.428238,10
3042,784.0863129,104.6758864,3920.431564,5,820.3460503,101.8277179,8203.460503,10
3043,784.0863129,104.6758864,3920.431564,5,820.3460503,101.8277179,8203.460503,10
3044,784.0863129,104.6758864,3920.431564,5,820.3460503,101.8277179,8203.460503,10
3045,784.0863129,104.6758864,3920.431564,5,820.3460503,101.8277179,8203.460503,10
3046,790.6862808,84.97867876,3953.431404,5,817.8428238,84.16002831,8178.428238,10
3047,NA,NA,0,0,NA,NA,0,0
3048,NA,NA,0,0,NA,NA,0,0
3049,NA,NA,0,0,NA,NA,0,0
3050,1837.764618,148.2006228,9188.82309,5,1993.190939,204.019165,19931.90939,10
3051,1067.496497,116.1940686,5337.482483,5,1152.214378,118.8380581,11522.14378,10
3052,1060.326294,113.0019814,5301.63147,5,1133.981334,109.0920638,11339.81334,10
3053,983.1333237,99.98899732,4915.666618,5,1038.639738,90.11513494,10386.39738,10
3054,983.1333237,99.98899732,4915.666618,5,1038.639738,90.11513494,10386.39738,10
3055,983.1333237,99.98899732,4915.666618,5,1038.639738,90.11513494,10386.39738,10
3056,1168.705331,80.69576536,5843.526657,5,1262.759102,121.415605,12627.59102,10
3057,1168.705331,80.69576536,5843.526657,5,1262.759102,121.415605,12627.59102,10
3058,1125.920908,81.33454567,5629.604538,5,1210.256154,111.3966144,12102.56154,10
3059,1067.496497,116.1940686,5337.482483,5,1152.214378,118.8380581,11522.14378,10
3060,1487.950098,138.6673376,7439.750488,5,1574.693491,135.0133743,15746.93491,10
3061,1134.607739,93.73356281,5673.038696,5,1202.762695,97.22807852,12027.62695,10
3062,1134.607739,93.73356281,5673.038696,5,1202.762695,97.22807852,12027.62695,10
3063,1654.049942,151.1110339,8270.24971,5,1796.326881,201.133035,17963.26881,10
3064,1563.650348,158.7530772,7818.25174,5,1608.704276,119.0919694,16087.04276,10
3065,1654.049942,151.1110339,8270.24971,5,1796.326881,201.133035,17963.26881,10
3066,1920.617337,214.0026022,9603.086685,5,2063.358202,223.8062522,20633.58202,10
3067,1653.835144,152.3809368,8269.17572,5,1801.704242,206.4091923,18017.04242,10
3068,1654.049942,151.1110339,8270.24971,5,1796.326881,201.133035,17963.26881,10
3069,1845.286063,166.6820237,9226.430313,5,1981.828523,196.2782113,19818.28523,10
3070,2007.421341,198.2045797,10037.1067,5,2135.946492,208.2672292,21359.46492,10
3071,2007.421341,198.2045797,10037.1067,5,2135.946492,208.2672292,21359.46492,10
3072,1974.227853,168.3495396,9871.139267,5,2123.005855,225.8774598,21230.05855,10
3073,1867.807074,112.7353175,9339.03537,5,1977.912738,157.5877186,19779.12738,10
3074,1867.807074,112.7353175,9339.03537,5,1977.912738,157.5877186,19779.12738,10
3075,1882.333893,122.4474512,9411.669464,5,1994.229022,156.1283131,19942.29022,10
3076,1867.807074,112.7353175,9339.03537,5,1977.912738,157.5877186,19779.12738,10
3077,1230.169202,128.6951111,6150.846008,5,1299.95092,118.6798765,12999.5092,10
3078,1619.951517,145.3424974,8099.757584,5,1664.883693,121.7472212,16648.83693,10
3079,1234.375333,153.4193524,6171.876663,5,1199.66678,132.6163616,11996.6678,10
3080,1139.720702,155.8112144,5698.603508,5,1123.192318,133.1989689,11231.92318,10
3081,1258.425331,139.3071904,6292.126656,5,1217.618529,127.4592427,12176.18529,10
3083,1385.116541,193.6647137,6925.582703,5,1371.36963,161.8991775,13713.6963,10
3084,1229.187598,144.8352167,6145.937988,5,1202.47175,117.6367792,12024.7175,10
3085,1237.361777,212.2858322,6186.808884,5,1228.39239,166.9460796,12283.9239,10
3086,1237.361777,212.2858322,6186.808884,5,1228.39239,166.9460796,12283.9239,10
3087,1284.311786,155.1565667,6421.558929,5,1250.692233,135.7481569,12506.92233,10
3088,1654.049942,151.1110339,8270.24971,5,1796.326881,201.133035,17963.26881,10
3089,1208.361325,135.2707043,6041.806625,5,1211.256671,98.8767291,12112.56671,10
3090,474.4440033,30.58547937,2372.220016,5,492.4475269,50.18191677,4924.475269,10
3091,455.4657326,42.65900986,2277.328663,5,483.6774681,61.19638988,4836.774681,10
3092,455.4657326,42.65900986,2277.328663,5,483.6774681,61.19638988,4836.774681,10
3093,459.3534355,28.6401408,2296.767178,5,486.9627747,56.94956656,4869.627747,10
3094,1654.049942,151.1110339,8270.24971,5,1796.326881,201.133035,17963.26881,10
3095,421.1327278,27.17288137,2105.663639,5,438.2578243,46.87660315,4382.578243,10
3096,506.5795235,58.09591198,2532.897617,5,526.6826618,64.52766576,5266.826618,10
3097,506.5795235,58.09591198,2532.897617,5,526.6826618,64.52766576,5266.826618,10
3098,495.7310127,57.28889429,2478.655064,5,513.2583008,62.6814295,5132.583008,10
3099,506.5795235,58.09591198,2532.897617,5,526.6826618,64.52766576,5266.826618,10
3100,467.2818008,55.8187968,2336.409004,5,483.7913521,63.017666,4837.913521,10
3101,506.5795235,58.09591198,2532.897617,5,526.6826618,64.52766576,5266.826618,10
3102,659.3749771,74.19293605,3296.874886,5,694.1297768,80.71532618,6941.297768,10
3103,659.3749771,74.19293605,3296.874886,5,694.1297768,80.71532618,6941.297768,10
3104,650.0746643,71.61821012,3250.373322,5,686.0865566,81.19438286,6860.865566,10
3105,650.0746643,71.61821012,3250.373322,5,686.0865566,81.19438286,6860.865566,10
3106,659.3749771,74.19293605,3296.874886,5,694.1297768,80.71532618,6941.297768,10
3107,659.3749771,74.19293605,3296.874886,5,694.1297768,80.71532618,6941.297768,10
3108,659.3749771,74.19293605,3296.874886,5,694.1297768,80.71532618,6941.297768,10
3109,1141.933865,90.55989653,5709.669327,5,1219.355696,129.5683957,12193.55696,10
3110,1141.933865,90.55989653,5709.669327,5,1219.355696,129.5683957,12193.55696,10
3111,1141.933865,90.55989653,5709.669327,5,1219.355696,129.5683957,12193.55696,10
3112,970.2572525,72.65815487,4851.286263,5,1025.604031,77.18585757,10256.04031,10
3113,1359.26286,130.8733911,6796.314301,5,1430.161206,119.0090064,14301.61206,10
3114,1359.26286,130.8733911,6796.314301,5,1430.161206,119.0090064,14301.61206,10
3115,1359.26286,130.8733911,6796.314301,5,1430.161206,119.0090064,14301.61206,10
3116,1175.976144,99.00748548,5879.880722,5,1225.955679,89.32711593,12259.55679,10
3117,1075.101141,89.94668551,5375.505707,5,1106.340413,74.26645191,11063.40413,10
3118,1063.75072,98.57313431,5318.753601,5,1127.419957,97.9807317,11274.19957,10
3119,1179.345049,147.8380577,5896.725243,5,1253.36762,128.5523555,12533.6762,10
3120,1654.049942,151.1110339,8270.24971,5,1796.326881,201.133035,17963.26881,10
3121,1654.049942,151.1110339,8270.24971,5,1796.326881,201.133035,17963.26881,10
