plot_ID,biomass,N,C,P,K,NP,NK,KP
2913,50.06481481,1.398981333,42.76398468,0.191579781,1.981663942,7.302343315,0.705962955,10.34380524
2914,46.33148148,1.06263411,40.29536819,0.208288082,1.660678256,5.101751861,0.639879583,7.972987413
2915,22.36481481,1.509217978,42.3137207,0.226013405,1.058064789,6.677559581,1.426394672,4.681424931
2916,60.30925926,1.556239367,42.98946762,0.14323485,1.268258059,10.86494919,1.227068384,8.854395833
2917,37.30925926,1.11125505,42.28699493,0.129967127,1.446310149,8.550277871,0.768338002,11.12827668
2918,11.93148148,1.296274662,42.87571335,0.137219642,1.000524233,9.446713627,1.295595468,7.291406816
2919,40.48703704,1.062140107,41.49669266,0.221499688,1.443984002,4.795221684,0.73556224,6.519124316
2920,54.23148148,1.080061674,41.63858414,0.212034767,1.91612499,5.093795179,0.56366974,9.036843425
2921,15.69814815,1.52435708,38.80378342,0.193486195,0.938619334,7.878376439,1.62404185,4.851092007
2922,27.8537037,0.759386778,43.96717072,0.136396311,0.902548481,5.56750232,0.841380595,6.61710331
2923,4.975925926,1.019756675,43.09191513,0.16220146,1.172810105,6.286975931,0.869498541,7.230576747
2924,20.8537037,1.125581145,42.27846146,0.14636583,1.154579142,7.690190702,0.974884357,7.888310694
2925,30.56481481,0.803693831,42.42040253,0.154453022,0.807082327,5.203484015,0.995801549,5.225422698
2926,21.99814815,0.881808102,42.94874954,0.193758083,0.872865849,4.551077758,1.010244705,4.50492612
2927,20.2537037,1.023283243,43.1561203,0.126023055,0.740707449,8.119809847,1.381494468,5.877555095
2928,23.76481481,1.07700634,43.83674622,0.091397552,1.087474199,11.78375478,0.990374154,11.89828584
2929,22.0537037,1.032796741,43.84592438,0.1580471,0.933852018,6.53474022,1.105953321,5.908694421
2930,34.82037037,1.640720963,43.3360672,0.200990039,1.510017158,8.163195406,1.086557828,7.512895492
2931,29.44259259,1.221356869,44.05852509,0.163545966,0.8669295,7.467973065,1.408830671,5.300830838
2932,53.80925926,1.126143813,43.67354965,0.17287828,1.331843241,6.514085014,0.845552824,7.703936209
2933,9.487037037,1.280437112,43.42156982,0.191300105,0.968079338,6.693342442,1.322657206,5.060526956
2934,50.96481481,1.012358665,42.59010315,0.168253409,1.063363938,6.016868669,0.952034039,6.320014223
2935,49.16481481,0.958998919,42.11924744,0.171645992,0.988460457,5.587074349,0.97019452,5.75871563
2936,502.2777778,1.816323161,43.01698303,0.154219101,2.063896074,11.77754992,0.880045843,13.38288228
2937,451.8333333,1.987478256,42.97363281,0.165247857,2.074888749,12.02725586,0.957872203,12.55622183
2938,933.8333333,1.541907668,40.98147202,0.17923254,2.166604023,8.602833325,0.711670269,12.0882292
2939,393.1666667,1.77281785,41.27067947,0.189264811,1.882525977,9.366864557,0.941722915,9.946518674
2940,367.3888889,1.335350871,42.95915222,0.121239956,1.831984313,11.01411544,0.728909555,15.11040068
2941,477.5,1.576153755,41.37757111,0.333725057,2.68688075,4.722911037,0.586610982,8.051180736
2942,341.5,1.303762674,42.55498123,0.144431103,1.315132414,9.026883039,0.99135468,9.105603895
2943,330.3888889,2.325923681,41.24612045,0.195391448,2.067680152,11.90391752,1.124895298,10.58224489
2944,594.8333333,1.974627137,42.78772354,0.180082524,1.816019884,10.96512362,1.087337839,10.08437601
2945,213.7222222,1.422235131,41.01930618,0.128444525,2.091086892,11.07275792,0.680141574,16.28007805
2946,375.8333333,1.782949328,41.71793365,0.115539176,1.951016676,15.43155655,0.913856529,16.88619171
2947,496.3888889,2.20058012,43.05055618,0.130862624,2.022998053,16.81595594,1.08778163,15.45894459
2948,372.2777778,0.974805415,44.60954666,0.102606169,1.297675825,9.500456206,0.751193323,12.64715209
2949,402.6111111,1.148071051,43.04387665,0.144354068,1.761188351,7.953160357,0.651872953,12.20047606
2950,750.8333333,1.185876369,44.57569885,0.091745743,0.894288339,12.92568276,1.326055946,9.74746413
2951,585.9444444,1.033066988,43.49348068,0.136784323,1.586487437,7.552524773,0.651166195,11.59845955
2952,384.7222222,1.480540276,44.36957932,0.104380019,1.65972364,14.18413495,0.892040241,15.90077925
2953,413.0555556,1.867380977,43.0529747,0.128102577,1.970079746,14.57723194,0.947870755,15.37892361
2954,392.5,1.445882201,42.63673782,0.098582095,1.189026402,14.66678306,1.216021948,12.06128153
2955,479.5,1.366613626,43.07476044,0.117566526,1.986055984,11.6241729,0.688104282,16.89303964
2956,551.5,1.323184609,42.93092728,0.111994119,1.642665831,11.81476868,0.805510521,14.66742938
2957,546.2777778,1.49336648,43.26543045,0.112504727,1.276609817,13.27381098,1.169790848,11.34716604
2958,333.2777778,1.673954129,43.08061218,0.110320059,1.266424684,15.17361524,1.321795248,11.47955046
2959,556.3333333,1.337336302,43.457901,0.115281607,1.045178999,11.60060427,1.279528486,9.066311845
2960,708.8333333,1.035400987,42.62348557,0.126721026,1.605074954,8.170711836,0.645079524,12.66620864
2961,952.7222222,1.48177135,42.93539429,0.176164122,1.926178444,8.411311754,0.769280414,10.93399963
2962,449.8333333,1.010419488,43.42991638,0.085390876,1.275234593,11.83287414,0.792340087,14.93408491
2963,393.1666667,1.094870925,43.59389877,0.143695791,1.456915044,7.619366701,0.751499499,10.13888461
2964,529.1666667,1.284869552,43.40309906,0.11095654,1.339006507,11.57993528,0.959569311,12.06784663
2965,411.8333333,1.085429907,43.24629593,0.206752469,1.653166976,5.24990058,0.656576089,7.995875377
2966,582.8333333,1.579322338,44.1246376,0.1947661,1.574124016,8.108815333,1.003302359,8.082125257
2967,340.6111111,1.81636095,43.80763626,0.123865821,1.402430939,14.66393986,1.295151796,11.32217853
2968,502.3888889,1.456846952,42.39828873,0.117733128,1.597823926,12.37414632,0.911769394,13.57157457
2969,579.2777778,1.26798737,43.70081329,0.125855901,1.345465463,10.07491393,0.942415398,10.69052347
2970,431.0555556,1.554560661,43.24118042,0.146560872,1.604534854,10.6069283,0.968854405,10.94790739
2971,401.9444444,1.743421316,43.69945145,0.158175331,1.349316475,11.02208103,1.292077395,8.530511468
2972,323.98,1.501022577,43.81787109,0.104106612,1.548818197,14.41812915,0.969140587,14.87723178
2973,257.54,2.159127235,43.37783051,0.138350126,2.185063952,15.6062542,0.988129996,15.79372578
2974,382.7,1.773181319,40.34353638,0.287340707,1.697845543,6.17100632,1.044371395,5.908823573
2975,223.7,1.637282729,40.9552536,0.235947231,1.534233727,6.939190268,1.06716643,6.502444299
2976,401.94,1.770968318,41.55015182,0.263943512,1.826834155,6.709648987,0.969419317,6.921307295
2977,284.26,1.780528188,41.84865952,0.215277658,1.836764903,8.270845217,0.969382737,8.532073974
2978,348.34,2.217559576,43.1091156,0.238564423,2.103579214,9.295432857,1.054184012,8.817656831
2979,222.02,1.579232574,41.19070435,0.106038025,0.944365563,14.89307797,1.672268278,8.905914298
2980,319.06,1.846192122,42.81754303,0.110476047,1.74095364,16.7112435,1.060448756,15.75865255
2981,151.06,1.573022366,42.80254364,0.142494028,1.925473985,11.03921609,0.816953321,13.51266444
2982,407.86,1.643746734,43.47036362,0.115218599,1.652145165,14.26633155,0.994916651,14.33922283
2983,194.74,1.736020327,43.04171753,0.131007692,2.188442027,13.25128548,0.793267679,16.70468347
2984,222.42,1.055175066,43.1057663,0.0624034,1.302876072,16.90893551,0.809881376,20.87828663
2985,419.14,1.359504938,43.5358696,0.107230197,1.440803947,12.6783777,0.943573857,13.43655041
2986,187.3,1.388939977,43.4874382,0.100216201,1.865753296,13.85943553,0.744439246,18.61728221
2987,320.3888889,1.608493686,43.92584229,0.103566438,1.091489913,15.53103222,1.473667935,10.53903112
2988,331.2777778,1.224384546,42.37763214,0.126843214,1.115945236,9.652739846,1.097172609,8.797831597
2989,215.8888889,1.279717803,44.57382965,0.066932902,0.860066603,19.1194131,1.487928724,12.84968345
2990,421.2777778,1.145557642,42.18320465,0.172137237,1.380579075,6.654908967,0.829766047,8.020223277
2991,425.1666667,1.619426727,42.8500061,0.116788158,1.166678899,13.86636072,1.388065498,9.98970203
2992,117.9444444,1.125881314,43.23283768,0.067767672,0.949005651,16.6138408,1.186379989,14.00381071
2993,127.8333333,0.943295002,42.98935699,0.068905737,0.620302667,13.6896439,1.520701187,9.002191893
2994,90.5,1.606981993,43.92790604,0.137741677,1.177850452,11.66663589,1.364334488,8.55115516
2995,215.2777778,1.465477943,43.23374939,0.155682263,0.875334251,9.413262081,1.674192391,5.622568905
2996,290.2777778,1.388558626,44.5837059,0.103421362,1.053317079,13.42622645,1.318272203,10.18471483
2997,342.6111111,1.550024509,43.66945648,0.12589959,0.992267293,12.31159298,1.5621038,7.881417986
2998,273.8333333,1.705539227,42.8743248,0.120523374,1.081357983,14.15110754,1.577219805,8.97218479
2999,340.7222222,1.588881612,43.50538635,0.106249049,1.672438073,14.95431373,0.95003913,15.74073452
3000,438.6111111,1.147759914,40.03330612,0.139571649,1.547536576,8.223445966,0.741669006,11.08775734
3001,161.8888889,1.127560854,43.80926514,0.062152919,0.705495895,18.14172001,1.598252891,11.35096961
3002,374.8333333,1.831359267,43.38210678,0.201098348,1.09896892,9.106784244,1.666434085,5.464833157
3003,731.6111111,1.57896173,42.53353119,0.139172301,1.237223999,11.34537346,1.276213306,8.889872411
3004,317.1666667,1.298532128,44.00448227,0.115808065,0.96811997,11.21279531,1.341292576,8.359693861
3005,208.8333333,1.530196548,43.38164139,0.136555536,1.250737473,11.20567201,1.223435438,9.15918541
3006,308.3888889,1.67957902,43.63830566,0.125527766,1.23922129,13.3801395,1.355350359,9.872089096
3007,379.9444444,1.246706128,42.05752563,0.157346514,1.184624366,7.923315848,1.052406285,7.528761432
3008,140.7222222,0.949111521,43.5079689,0.083871434,0.731932549,11.31626676,1.296719926,8.72683957
3009,208.3888889,1.253278732,44.31622696,0.069890317,0.973949925,17.93207966,1.286799968,13.93540574
3010,306.5,1.941882133,43.35717773,0.124979788,0.899281755,15.53756943,2.1593701,7.19541751
3011,182.8333333,1.641981959,42.09260559,0.116075008,1.541641539,14.14586988,1.065086739,13.28142522
3012,275.2222222,2.135049582,42.61262894,0.197554631,1.82147331,10.80738817,1.172155293,9.220099275
3013,532.5,1.443083882,42.77367783,0.146020958,2.238423686,9.882717534,0.64468755,15.32946857
3014,352.3888889,1.33908236,42.64848328,0.108606301,1.185565732,12.3296931,1.129488078,10.91617817
3015,214.6851852,2.130763292,42.38445282,0.410685359,1.628394448,5.188310821,1.308505623,3.965065743
3016,355.1666667,1.477939129,43.30131531,0.130610166,1.546012669,11.31565156,0.955968317,11.8368479
3017,390.7222222,1.092483163,42.87560272,0.073234315,1.223727728,14.91764022,0.892750191,16.70975864
3018,31.27777778,1.567279696,43.09611893,0.11394858,1.708777794,13.75427141,0.917193389,14.9960429
3019,248.1296296,2.069710732,43.42336273,0.178634817,1.583867868,11.58626726,1.306744567,8.866512669
3020,202.6851852,1.79218483,42.56520844,0.132251313,1.394864306,13.55135756,1.284845287,10.5470734
3021,151.1666667,0.984766304,44.0845108,0.07845987,0.705109897,12.55120999,1.39661393,8.986885869
3022,172.1666667,1.305080295,43.48687363,0.081132068,0.662267325,16.08587488,1.970624619,8.162830572
3023,194.5,1.115893722,44.22973251,0.073233019,0.70788559,15.2375764,1.576375812,9.666207944
3024,478.9074074,1.758008599,42.04728699,0.309115174,1.634792546,5.687228408,1.075371064,5.288619529
3025,228.462963,2.077052593,43.61178207,0.268534955,1.246569752,7.734756889,1.666214498,4.642113545
3026,282.3518519,1.288468122,42.37606812,0.128165695,0.920029965,10.05314349,1.400463214,7.178441665
3027,455.3518519,1.592973828,43.4138298,0.155985311,2.144316012,10.21233229,0.742882028,13.74690987
3028,334.462963,1.281107783,42.52133942,0.13680592,1.827458529,9.364417731,0.701032479,13.35803691
3029,180.8333333,1.263694286,42.6569252,0.081603508,0.978201911,15.48578385,1.29185424,11.98725318
3030,334.8333333,1.155311108,43.41123581,0.081505666,1.056098276,14.17461098,1.093942803,12.95736024
3031,196.8333333,1.324085712,43.2412796,0.132628059,1.09607911,9.983450877,1.208020206,8.264307857
3032,334.3518519,1.595480919,42.77191162,0.115235301,1.654101837,13.84541807,0.964560273,14.35412432
3033,426.6851852,1.857828975,44.41469574,0.19262348,1.270447672,9.644872863,1.462341989,6.595497454
3034,279.8333333,1.474730015,43.61587143,0.134775383,1.179888559,10.94213188,1.249889241,8.754481217
3035,187.3888889,1.34014535,44.49975204,0.089990424,0.726533939,14.89208841,1.844573637,8.073458338
3036,419.6851852,1.339289784,43.82143402,0.143567129,1.359407793,9.328665923,0.985200902,9.468795556
3037,310.7222222,1.166409612,43.77157593,0.093170778,1.043101974,12.51904982,1.118212448,11.19559154
3038,349.9444444,1.090816021,44.310112,0.067534579,0.887925372,16.151963,1.228499664,13.14771462
3039,307.3518519,1.543794632,43.53486633,0.129454671,1.112497016,11.92536832,1.38768429,8.593718615
3040,265.5740741,1.376447916,41.66569901,0.108159931,1.429496039,12.72604284,0.962890332,13.21650287
3041,370.3888889,1.328977346,43.17156601,0.120636245,1.356892729,11.0164018,0.979426979,11.24780309
3042,259.2407407,1.514866829,43.49350357,0.181080391,1.984457943,8.365714369,0.76336555,10.95898861
3043,285.1296296,1.241504431,43.15560532,0.157335396,1.615914537,7.890814544,0.768298324,10.2705086
3044,286.5740741,1.670315146,43.42004395,0.163912034,1.963268278,10.19031431,0.850782934,11.97757254
3046,468.6111111,1.175691128,43.32938004,0.194398719,1.2623402,6.047833721,0.931358383,6.493562337
3047,408.8333333,1.261600852,42.18089676,0.108748939,2.32462651,11.60104056,0.542711204,21.37608451
3048,237.1458333,1.292970181,42.69401169,0.087055222,1.912030485,14.85229894,0.676228853,21.96342093
3049,234.8958333,1.160914063,41.06498337,0.093320415,1.849397738,12.4400868,0.627725469,19.81771875
3050,48.72916667,1.804536343,41.68045044,0.356211875,2.480910802,5.065907314,0.72736849,6.964705492
3051,184.5416667,1.636551976,40.54480743,0.197280854,1.920104685,8.295543854,0.852324349,9.732848607
3052,52.79166667,2.039009571,41.97452164,0.147505086,1.957874005,13.82331705,1.041440647,13.27326439
3053,146.5416667,1.921739936,43.75796509,0.126617315,1.689107563,15.17754452,1.13772502,13.34025732
3054,60.79166667,1.82137692,42.84876251,0.129663161,1.689420896,14.04698841,1.078107252,13.02930519
3055,149.1041667,1.743263721,44.56706619,0.140638325,1.352875727,12.39536749,1.288561607,9.61953811
3056,88.54166667,2.144476414,38.39828491,0.177171616,1.305169912,12.10395018,1.643063018,7.366698693
3057,94.22916667,1.949748755,41.68845749,0.155373775,2.075559505,12.54876349,0.939384658,13.35849312
3058,98.35416667,2.161790133,42.15372467,0.160452571,1.581139232,13.4730788,1.367235781,9.854246785
3059,128.9791667,2.40325141,41.5003891,0.21384339,2.533711872,11.23837127,0.948510143,11.84844606
3060,234.4791667,2.077769518,42.73133087,0.139152862,2.059720793,14.93156151,1.008762705,14.80185721
3061,23.29166667,1.204932451,41.74061203,0.18314488,1.731943153,6.579121682,0.695711316,9.456683436
3062,27.60416667,1.958145142,39.1036377,0.29852975,2.753733568,6.559296492,0.711087363,9.224318742
3063,297.4791667,1.488832593,41.42663574,0.260809445,2.398399734,5.708507194,0.620760823,9.195984961
3064,142.2291667,2.005240202,41.8988533,0.143538211,2.140263213,13.97007938,0.936912895,14.91075581
3065,240.1666667,1.537695289,41.60881805,0.277672983,1.926298415,5.537792235,0.798264317,6.937291465
3066,44.22916667,1.87845552,41.71231079,0.187075494,2.353387206,10.04116295,0.798192289,12.57987968
3067,97.79166667,1.742550611,42.98301315,0.134115037,2.08905469,12.99295478,0.834133553,15.5765881
3068,66.04166667,1.855818391,43.11568832,0.171566259,1.377863302,10.81691937,1.346881355,8.031085541
3069,44.41666667,2.084277868,42.61080551,0.139437287,1.940900171,14.94777984,1.073871752,13.91952047
3070,46.91666667,2.078707218,42.17601395,0.224215565,2.450495874,9.271021028,0.848280236,10.92919608
3071,76.85416667,2.182379246,41.41958237,0.295691032,1.628001519,7.380606815,1.340526542,5.505752095
3072,99.47916667,1.543740988,40.3051033,0.161053007,1.909084551,9.585297516,0.808628925,11.85376533
3073,52.35416667,1.47939992,41.87527466,0.217478162,1.942414787,6.802521717,0.761629251,8.931539466
3074,60.91666667,1.899220705,42.18517685,0.129000732,2.001981602,14.72255758,0.948670409,15.51914916
3075,167.3541667,1.644523382,42.50366974,0.133426211,2.005904048,12.32533975,0.819841499,15.03380807
3076,50.10416667,1.513262749,40.63637161,0.11659026,1.941280981,12.97932391,0.77951763,16.65045589
3077,107.2916667,1.626877666,39.52212524,0.259549162,3.757361583,6.268090613,0.432984058,14.47649283
3078,102.6666667,1.803185582,43.57689667,0.085035667,1.888863195,21.20505014,0.954640647,22.21259927
3079,71.60416667,1.875314236,43.34624863,0.104480175,1.828041097,17.94899593,1.025859998,17.49653556
3080,63.54166667,2.359763384,43.86575317,0.126973535,0.889766585,18.58468683,2.652115087,7.007496365
3081,36.79166667,1.902590036,42.42588425,0.175468996,1.592061944,10.84288438,1.195047745,9.073180905
3082,77.54166667,1.80077064,42.83163071,0.215977062,1.512783701,8.337786538,1.19036888,7.004372071
3083,23.35416667,2.371433496,40.14201736,0.268010181,2.114087002,8.848296312,1.121729377,7.888084677
3084,57.29166667,1.329596043,41.35295105,0.198666362,1.783186146,6.692607795,0.745629415,8.975782956
3085,207.8541667,1.004892826,41.69961548,0.200263957,1.520921935,5.017841658,0.660712955,7.594586454
3086,62.60416667,1.3390553,41.42696762,0.191970226,1.545805752,6.975328039,0.86625069,8.052320322
3087,79.79166667,1.773441434,42.89434814,0.148002094,1.590659543,11.98254286,1.114909499,10.74754755
3089,178.6041667,1.189719915,42.09734726,0.224780825,2.184069763,5.292799842,0.544726151,9.716441618
3090,230.7291667,1.902437806,42.99029922,0.134763535,1.850694688,14.11685888,1.027958754,13.73290399
3091,41.41666667,1.617881536,46.94498444,0.103274528,0.818181326,15.66583326,1.977411956,7.922392306
3092,12.22916667,0.996889889,47.46819687,0.068937429,0.505758541,14.46079298,1.971078703,7.336486845
3093,31.10416667,1.618168831,45.14134979,0.088126991,1.391542757,18.36178465,1.162859584,15.79019936
3095,53.66666667,2.009552479,41.53040314,0.412753176,3.10055861,4.868654188,0.648125945,7.51189522
3097,152.7291667,1.338006735,41.87562943,0.134378155,1.520104934,9.957025642,0.880206823,11.31214321
3098,88.72916667,1.402810335,40.08167267,0.270296338,1.723218492,5.189897671,0.814064114,6.37529352
3099,80.54166667,1.770175457,43.19755173,0.13681621,1.066935881,12.93834595,1.659120748,7.798314841
3100,17.97916667,1.188266158,47.25829315,0.05274866,0.65707241,22.52694491,1.808424977,12.45666544
3101,60.91666667,1.757481337,40.14910507,0.218586901,2.373163817,8.04019513,0.740564694,10.85684369
3102,13.54166667,1.887043238,42.24915695,0.109995124,0.934160956,17.15569899,2.020040793,8.492748788
3103,66.22916667,1.239222527,43.43971634,0.093304796,1.279938939,13.28144511,0.968188786,13.71782581
3104,52.85416667,1.065919638,41.4021492,0.237183031,1.613313378,4.494080515,0.660702163,6.801976394
3105,43.22916667,1.186615586,42.22432327,0.095546001,1.535719786,12.41931189,0.772677149,16.07309327
3106,26.91666667,1.140827537,42.77291489,0.06533797,1.251393367,17.46040682,0.911645824,19.15262086
3107,46.72916667,0.876221478,43.86461258,0.211639462,1.170105832,4.140161148,0.74883951,5.528769639
3108,80.41666667,1.190632105,42.50905609,0.28524128,1.30346888,4.174122711,0.913433472,4.56970632
3109,50.04166667,1.074834704,43.2297554,0.169500869,1.831304314,6.341175183,0.586923045,10.80409985
3110,31.04166667,1.205240607,46.55378342,0.086173598,0.784026825,13.98619339,1.537244095,9.09822548
3111,29.04166667,0.967092395,40.25812531,0.09167165,0.906077948,10.54952534,1.067339071,9.883949378
3112,87.04166667,1.20909214,43.2543335,0.224383087,1.535591663,5.388517273,0.787378682,6.843615905
3113,36.04166667,1.695638299,41.14804459,0.15788266,2.149904271,10.73986402,0.788704093,13.61710191
3114,55.66666667,1.519700408,43.05725479,0.140111273,1.533776867,10.84638213,0.990822355,10.94684842
3115,130.3541667,1.238228798,43.65097427,0.200120493,2.096936229,6.187416288,0.590494256,10.47836829
3116,57.22916667,1.312292457,41.65808105,0.203679112,1.608253375,6.442940781,0.8159737,7.896015253
3117,46.16666667,2.21188426,43.087883,0.210082449,2.520342809,10.52864849,0.877612463,11.99692226
3118,220.4791667,2.507159472,43.44166565,0.170746811,1.160027723,14.68349223,2.161292719,6.793847078
3119,58.72916667,1.267034769,44.34592438,0.072689725,1.031349384,17.43072723,1.22852138,14.18837922
3120,42.47916667,1.35618937,39.88083267,0.097327752,1.370691338,13.93425146,0.989419961,14.08325282
3121,58.60416667,1.34395659,41.72086334,0.113309658,1.674207611,11.86091825,0.802741895,14.7755067
3122,41.72916667,1.753382683,42.37792969,0.196584564,1.251183633,8.919228689,1.401379171,6.364607717
3123,42.22916667,1.324771166,41.13725281,0.105353735,0.964662048,12.57450593,1.373300804,9.156410525
3125,55.10416667,1.558735132,41.82158661,0.070504102,1.385392,22.10843182,1.125122082,19.64980704
3126,120.0416667,2.672697306,42.34218979,0.204020243,2.003959646,13.10015745,1.333708147,9.822356922
3127,39.22916667,1.765774846,44.05210876,0.103749684,0.964662169,17.01956843,1.830459308,9.297976936
3128,45.22916667,2.206167698,42.22151947,0.135033868,2.05897684,16.3378842,1.071487379,15.247855
3129,34.47916667,1.266583443,45.39104843,0.06262618,0.74598408,20.22450424,1.697869267,11.91169699
3130,24.16666667,1.250142455,44.51573944,0.105258833,0.435089505,11.8768413,2.873299495,4.133520129
3131,25.66666667,1.873771787,42.96039581,0.13295378,1.375073116,14.0934074,1.362670657,10.34248982
3132,69.85416667,1.611436725,40.13098145,0.141534243,3.139936741,11.38549012,0.513206748,22.18499689
3133,86.41666667,1.341059566,42.98203278,0.143178463,1.609276974,9.366349784,0.833330488,11.23965812
3134,141.4166667,1.816115737,42.49691391,0.170977905,0.855439447,10.62193233,2.123020798,5.003216334
3135,110.5416667,1.946344137,42.31637955,0.235737923,0.958045065,8.256389605,2.031578898,4.064026071
3136,23.35416667,2.983237505,42.84978485,0.303122084,1.56840889,9.841702939,1.902078931,5.174182195
3137,27.97916667,2.054362297,41.48854828,0.246584626,1.467127565,8.331266755,1.400261536,5.949793338
3138,64.35416667,2.941056967,42.24380875,0.315521251,2.740373446,9.321264281,1.07323218,8.685226232
3139,56.66666667,1.979581475,43.52768707,0.316695937,1.837832154,6.250732149,1.077128546,5.803144086
3140,97.22916667,2.984848261,42.11775589,0.340506216,2.293609112,8.765914162,1.301376178,6.735880299
3141,68.16666667,1.306251526,41.86384583,0.123123657,1.627216812,10.60926517,0.802751985,13.21611826
3142,11.04166667,1.485228658,42.02059174,0.163266564,1.444662987,9.096955443,1.028079678,8.848492622
3143,12.60416667,1.777623415,38.46472931,0.253908947,1.84373157,7.001027085,0.964144371,7.261388745
3144,15.79166667,1.647550821,40.66141129,0.177480939,1.622218435,9.282973317,1.015615891,9.140240322
3145,75.29166667,1.016687751,50.58023071,0.081677835,0.498758273,12.4475355,2.038437869,6.106409077
3146,59.47916667,3.420360565,42.23562622,0.314095464,2.569585349,10.88955734,1.33109436,8.180905627
3147,47.91666667,1.347001314,42.92967606,0.108673491,1.253461399,12.3949392,1.074625286,11.5341965
3148,41.22916667,1.668762326,43.45722961,0.114044285,1.125492465,14.63258177,1.482695245,9.868907197
3149,11.42,1.349501967,43.04745102,0.209381694,1.119526494,6.445176468,1.205422091,5.346821265
3150,23.7,1.000367284,39.38908386,0.118818672,1.402235624,8.419276761,0.713408836,11.80147531
3151,42.9,1.111611366,44.565979,0.108947928,0.928848301,10.20314371,1.196763093,8.525616944
3152,28.38,1.462533712,38.84703064,0.239938166,2.296384155,6.095460911,0.636885474,9.570733132
3153,79.1,1.165841699,42.92899323,0.165077145,1.689158981,7.062405271,0.690190629,10.23254298
3154,62.22,1.460068464,44.0759697,0.264922741,1.978711473,5.5112991,0.737888512,7.469013289
3155,35.82,1.487917662,36.36476898,0.194070005,3.590585079,7.666912061,0.414394209,18.50149424
3156,143.7333333,1.256274819,40.27981949,0.255397224,2.201632151,4.918905536,0.57061068,8.620423184
3157,11.58,2.228113413,33.928936,0.332164688,2.597148195,6.707857558,0.857907692,7.818856997
3158,7.58,2.190593958,35.32255173,0.220562094,2.171673958,9.931869608,1.008712173,9.846088775
3159,109.42,1.388972282,38.69586945,0.190194933,1.354555197,7.302887938,1.025408403,7.12193104
3160,93.5,1.152564526,41.7927742,0.124689417,2.454381166,9.243483158,0.469594756,19.68395735
3161,9.14,1.442879319,39.67835617,0.202059092,1.229758309,7.140877971,1.173303167,6.086132016
3162,81.94,1.451561928,39.91711807,0.162857752,1.945115849,8.91306622,0.746259884,11.94364914
3163,37.1,1.295087814,37.16280365,0.193661332,0.918634959,6.687384625,1.409795917,4.743512551
3164,139.48,1.636180878,39.9197464,0.26758307,2.820934893,6.114665169,0.580013698,10.54227718
3165,95.45333333,1.506994963,40.49139023,0.188293592,1.427120402,8.003432018,1.055969041,7.579229791
3166,218.86,0.845577717,43.14365005,0.113791491,1.144894016,7.430939779,0.738564186,10.06133241
3167,47.25333333,1.011880159,39.22890472,0.083353498,0.497176428,12.13962441,2.035253689,5.964673828
3168,221.52,0.804661512,44.71767426,0.169729231,0.854627453,4.740854049,0.941534828,5.035240235
3169,43.78,0.99191469,41.64990234,0.117363457,0.932234888,8.45164854,1.064017988,7.943144415
3170,83.74,0.99452281,42.0865097,0.126059125,1.025082447,7.889336135,0.970188118,8.13175918
3171,93.84,0.879229367,40.31894684,0.143790081,0.868245546,6.114673285,1.012650593,6.038285395
3172,120.24,0.974267602,40.66703033,0.142404005,1.078514056,6.841574449,0.903342517,7.573621655
3173,84.24,0.968164086,39.27082443,0.206685662,1.338077357,4.684234391,0.723548666,6.473972815
3174,70.66,0.782594264,43.88436508,0.153496019,1.007153393,5.098466195,0.777035821,6.561430059
3175,44.34,1.091615558,41.56892014,0.157532737,1.436216023,6.929452118,0.760063626,9.116936901
3176,77.29333333,0.998293221,43.23560715,0.19941969,1.30661243,5.005991239,0.764031627,6.552073318
3177,44.58,0.826278746,37.72908783,0.155571161,0.957260247,5.311259109,0.863170437,6.15319858
3178,49.81333333,0.933885992,43.16275406,0.104379953,1.021040052,8.946986132,0.914641879,9.781955468
3179,151.4133333,0.988864005,38.42082977,0.148550062,1.346591104,6.656772752,0.734346159,9.064897624
3180,100.78,0.656696022,39.98479843,0.105932979,1.293552134,6.199165059,0.507668771,12.21104274
3181,421.48,0.548693955,37.51599121,0.066011212,1.382849318,8.312132718,0.396785064,20.94870365
3182,224.56,0.659322679,38.29053879,0.134960139,1.654304613,4.885314167,0.398549743,12.25772754
3183,268.52,0.721166432,36.93862534,0.081760744,1.272314353,8.820448503,0.566814664,15.56143316
3184,254.04,0.732227564,37.58531189,0.074128258,1.891833275,9.877846637,0.387046561,25.52108098
3185,363.48,0.795496821,35.73809052,0.107176509,1.21392952,7.422305769,0.655307255,11.3264514
3186,79.14,0.610651195,37.46353912,0.163408076,1.715110369,3.736970717,0.356041924,10.49587273
3187,226.14,0.600989461,37.96511459,0.059997383,1.418661896,10.01692792,0.423631214,23.64539627
3188,202.6133333,1.162138224,41.10293579,0.067877281,1.326272659,17.12116642,0.876243822,19.53927204
3189,140.625,1.472962856,41.66101456,0.13581822,1.968458309,10.84510499,0.748282475,14.4933302
3190,306.5625,0.922606885,44.53100204,0.073000791,0.957570452,12.63831354,0.963487212,13.11726132
3191,311.6875,1.056610703,42.81582642,0.111697878,1.242050688,9.459541416,0.850698537,11.11973397
3192,344.625,0.857288182,43.90948105,0.074482951,1.113595397,11.5098579,0.769838116,14.9510107
3193,198.8125,1.138070107,45.75507736,0.078388525,1.008372585,14.51832532,1.128620635,12.86377802
